"","X.1","X","longitude","latitude","begin","end","ID","season","year"
"2155",2155,2155,-119.69602,34.0313,"2010-08-25","2011-02-22","doi:10.6085/AA/PELXXX_015ADCP015R00_20100825.50.2",3,2010
"2156",2156,2156,-120.12842,33.89511,"2010-08-17","2011-02-22","doi:10.6085/AA/SRSXXX_015ADCP015R00_20100817.50.2",3,2010
"2157",2157,2157,-119.66934,33.97762,"2011-02-16","2011-08-16","doi:10.6085/AA/VALXXX_015ADCP015R00_20110216.50.2",1,2011
"2158",2158,2158,-120.63583,34.86919,"2011-07-29","2011-11-20","doi:10.6085/AA/PTSXXX_015ADCP015R00_20110729.50.2",3,2011
"2159",2159,2159,-120.3325,34.01501,"2009-03-03","2009-05-29","doi:10.6085/AA/SMSXXX_015ADCP015R00_20090303.50.1",1,2009
"2160",2160,2160,-120.28998,34.46085,"2008-11-17","2009-04-08","doi:10.6085/AA/ALEXXX_015ADCP015R00_20081117.50.1",3,2009
"2161",2161,2161,-119.55941,34.05559,"2008-11-24","2009-02-18","doi:10.6085/AA/SCPXXX_015ADCP015R00_20081124.50.1",3,2009
"2162",2162,2162,-120.12842,33.89511,"2009-03-03","2009-05-29","doi:10.6085/AA/SRSXXX_015ADCP015R00_20090303.50.1",1,2009
"2163",2163,2163,-119.66934,33.97762,"2009-03-06","2009-05-19","doi:10.6085/AA/VALXXX_015ADCP015R00_20090306.50.1",1,2009
"2164",2164,2164,-120.63583,34.86919,"2008-11-17","2009-03-09","doi:10.6085/AA/PTSXXX_015ADCP015R00_20081117.50.1",3,2009
"2165",2165,2165,-122.15845,36.972121,"2008-01-31","2008-04-17","doi:10.6085/AA/SHB001_021ADCP020R00_20080131.50.1",1,2008
"2166",2166,2166,-122.15845,36.972121,"2008-07-22","2008-09-07","doi:10.6085/AA/SHB001_021ADCP020R00_20080722.50.1",2,2008
"2167",2167,2167,-121.898647,36.62185,"2007-10-25","2008-01-23","doi:10.6085/AA/HMS001_020ADCP019R00_20071025.50.1",3,2007
"2168",2168,2168,-121.898647,36.62185,"2007-07-31","2007-10-25","doi:10.6085/AA/HMS001_020ADCP019R00_20070731.50.1",3,2007
"2169",2169,2169,-121.9448,36.558,"2008-07-25","2008-10-12","doi:10.6085/AA/SWC001_022ADCP021R00_20080725.50.1",3,2008
"2170",2170,2170,-122.08045,36.943421,"2006-07-14","2006-10-11","doi:10.6085/AA/TPT001_018ADCP018R00_20060714.50.5",2,2006
"2171",2171,2171,-121.898647,36.62185,"2006-06-12","2006-08-30","doi:10.6085/AA/HMS001_020ADCP019R00_20060612.50.5",2,2006
"2172",2172,2172,-121.898647,36.62185,"2006-08-30","2006-12-01","doi:10.6085/AA/HMS001_020ADCP019R00_20060830.50.5",3,2006
"2173",2173,2173,-121.9448,36.558,"2009-06-10","2009-09-08","doi:10.6085/AA/SWC001_022ADCP021R00_20090610.50.1",2,2009
"2174",2174,2174,-121.9448,36.558,"2009-09-08","2009-11-24","doi:10.6085/AA/SWC001_022ADCP021R00_20090908.50.1",3,2009
"2175",2175,2175,-121.9448,36.558,"2009-12-04","2010-03-04","doi:10.6085/AA/SWC001_022ADCP021R00_20091204.50.1",3,2010
"2176",2176,2176,-122.15845,36.972121,"2008-10-14","2008-11-30","doi:10.6085/AA/SHB001_021ADCP020R00_20081014.50.1",3,2008
"2177",2177,2177,-119.55941,34.05559,"2009-05-13","2009-08-05","doi:10.6085/AA/SCPXXX_015ADCP015R00_20090513.50.1",2,2009
"2178",2178,2178,-120.60886,34.5459,"2009-04-08","2009-07-15","doi:10.6085/AA/ARGXXX_015ADCP015R00_20090408.50.1",1,2009
"2179",2179,2179,-120.60886,34.5459,"2008-08-13","2008-11-07","doi:10.6085/AA/ARGXXX_015ADCP015R00_20080813.50.1",3,2008
"2180",2180,2180,-119.85566,33.96617,"2008-07-10","2008-10-10","doi:10.6085/AA/MORXXX_015ADCP015R00_20080710.50.1",2,2008
"2181",2181,2181,-121.9448,36.558,"2009-03-11","2009-06-10","doi:10.6085/AA/SWC001_022ADCP021R00_20090311.50.1",1,2009
"2182",2182,2182,-121.9448,36.558,"2008-12-18","2009-03-11","doi:10.6085/AA/SWC001_022ADCP021R00_20081218.50.1",3,2009
"2183",2183,2183,-119.66934,33.97762,"2008-06-05","2008-08-27","doi:10.6085/AA/VALXXX_015ADCP015R00_20080605.50.1",2,2008
"2184",2184,2184,-119.85566,33.96617,"2006-03-13","2006-06-01","doi:10.6085/AA/MORXXX_015ADCP015R00_20060313.50.5",1,2006
"2185",2185,2185,-122.15845,36.972121,"2008-05-17","2008-07-03","doi:10.6085/AA/SHB001_021ADCP020R00_20080517.50.3",2,2008
"2186",2186,2186,-121.898647,36.62185,"2008-04-21","2008-07-15","doi:10.6085/AA/HMS001_020ADCP019R00_20080421.50.4",2,2008
"2187",2187,2187,-119.85566,33.96617,"2007-02-08","2007-04-27","doi:10.6085/AA/MORXXX_015ADCP015R00_20070208.50.6",1,2007
"2188",2188,2188,-119.85566,33.96617,"2006-06-09","2006-08-31","doi:10.6085/AA/MORXXX_015ADCP015R00_20060609.50.6",2,2006
"2189",2189,2189,-121.898647,36.62185,"2005-06-24","2005-09-19","doi:10.6085/AA/HMS001_020ADCP019R00_20050624.50.5",2,2005
"2190",2190,2190,-119.85566,33.96617,"2005-12-08","2006-03-13","doi:10.6085/AA/MORXXX_015ADCP015R00_20051208.50.5",3,2006
"2191",2191,2191,-121.898647,36.62185,"2005-04-02","2005-06-23","doi:10.6085/AA/HMS001_020ADCP019R00_20050402.50.5",1,2005
"2192",2192,2192,-119.85566,33.96617,"2005-09-12","2005-12-05","doi:10.6085/AA/MORXXX_015ADCP015R00_20050912.50.5",3,2005
"2193",2193,2193,-120.6276,34.72602,"2006-03-30","2006-06-12","doi:10.6085/AA/PURXXX_015ADCP015R00_20060330.50.5",1,2006
"2194",2194,2194,-121.898647,36.62185,"2006-03-13","2006-06-12","doi:10.6085/AA/HMS001_020ADCP019R00_20060313.50.6",1,2006
"2195",2195,2195,-121.898647,36.62185,"2005-12-12","2006-03-13","doi:10.6085/AA/HMS001_020ADCP019R00_20051212.50.5",3,2006
"2196",2196,2196,-121.898647,36.62185,"2005-09-19","2005-12-12","doi:10.6085/AA/HMS001_020ADCP019R00_20050919.50.5",3,2005
"2197",2197,2197,-122.08045,36.943421,"2002-10-17","2003-01-20","doi:10.6085/AA/TPT001_018ADCP018R00_20021017.50.6",3,2002
"2198",2198,2198,-122.08045,36.943421,"2001-11-09","2002-01-24","doi:10.6085/AA/TPT001_018ADCP018R00_20011109.50.5",3,2001
"2199",2199,2199,-122.08045,36.943421,"2003-10-31","2004-01-27","doi:10.6085/AA/TPT001_018ADCP018R00_20031031.50.5",3,2003
"2200",2200,2200,-121.898647,36.62185,"2000-04-24","2000-05-30","doi:10.6085/AA/HMS001_020ADCP019R00_20000421.50.6",1,2000
"2201",2201,2201,-121.898647,36.62185,"2000-11-21","2001-01-07","doi:10.6085/AA/HMS001_020ADCP019R00_20001117.50.5",3,2000
"2202",2202,2202,-121.898647,36.62185,"2001-05-04","2001-07-03","doi:10.6085/AA/HMS001_020ADCP019R00_20010504.50.5",2,2001
"2203",2203,2203,-121.898647,36.62185,"2002-05-29","2002-08-29","doi:10.6085/AA/HMS001_020ADCP019R00_20020529.50.5",2,2002
"2204",2204,2204,-121.898647,36.62185,"2004-01-21","2004-04-19","doi:10.6085/AA/HMS001_020ADCP019R00_20040121.50.5",1,2004
"2205",2205,2205,-121.898647,36.62185,"2001-09-12","2001-12-06","doi:10.6085/AA/HMS001_020ADCP019R00_20010912.50.5",3,2001
"2206",2206,2206,-121.9448,36.558,"2004-07-09","2004-10-12","doi:10.6085/AA/SWC001_022ADCP021R00_20040709.50.5",2,2004
"2207",2207,2207,-121.9448,36.558,"2002-07-29","2002-11-01","doi:10.6085/AA/SWC001_022ADCP021R00_20020729.50.5",3,2002
"2208",2208,2208,-121.898647,36.62185,"2002-08-29","2002-11-04","doi:10.6085/AA/HMS001_020ADCP019R00_20020829.50.5",3,2002
"2209",2209,2209,-121.898647,36.62185,"2004-10-09","2005-01-04","doi:10.6085/AA/HMS001_020ADCP019R00_20041008.50.5",3,2004
"2210",2210,2210,-121.898647,36.62185,"2001-01-22","2001-03-13","doi:10.6085/AA/HMS001_020ADCP019R00_20010122.50.5",3,2001
"2211",2211,2211,-121.898647,36.62185,"2003-05-05","2003-08-01","doi:10.6085/AA/HMS001_020ADCP019R00_20030505.50.5",2,2003
"2212",2212,2212,-121.898647,36.62185,"2000-09-21","2000-11-21","doi:10.6085/AA/HMS001_020ADCP019R00_20000920.50.5",3,2000
"2213",2213,2213,-121.898647,36.62185,"2000-08-18","2000-09-21","doi:10.6085/AA/HMS001_020ADCP019R00_20000818.50.6",3,2000
"2214",2214,2214,-121.898647,36.62185,"2000-07-12","2000-08-18","doi:10.6085/AA/HMS001_020ADCP019R00_20000712.50.5",2,2000
"2215",2215,2215,-121.898647,36.62185,"2004-07-13","2004-10-09","doi:10.6085/AA/HMS001_020ADCP019R00_20040713.50.5",2,2004
"2216",2216,2216,-121.898647,36.62185,"2003-08-01","2003-10-24","doi:10.6085/AA/HMS001_020ADCP019R00_20030801.50.5",3,2003
"2217",2217,2217,-122.08045,36.943421,"2002-04-16","2002-07-08","doi:10.6085/AA/TPT001_018ADCP018R00_20020416.50.5",1,2002
"2218",2218,2218,-121.898647,36.62185,"2000-06-01","2000-07-12","doi:10.6085/AA/HMS001_020ADCP019R00_20000601.50.5",2,2000
"2219",2219,2219,-121.898647,36.62185,"2001-07-03","2001-09-12","doi:10.6085/AA/HMS001_020ADCP019R00_20010703.50.5",2,2001
"2220",2220,2220,-121.898647,36.62185,"2002-11-04","2003-02-09","doi:10.6085/AA/HMS001_020ADCP019R00_20021103.50.5",3,2002
"2221",2221,2221,-122.08045,36.943421,"2003-04-27","2003-07-23","doi:10.6085/AA/TPT001_018ADCP018R00_20030427.50.6",2,2003
"2222",2222,2222,-121.898647,36.62185,"2003-10-24","2004-01-21","doi:10.6085/AA/HMS001_020ADCP019R00_20031024.50.6",3,2003
"2223",2223,2223,-121.898647,36.62185,"2002-03-04","2002-05-18","doi:10.6085/AA/HMS001_020ADCP019R00_20020304.50.5",1,2002
"2224",2224,2224,-121.898647,36.62185,"2001-12-06","2002-03-04","doi:10.6085/AA/HMS001_020ADCP019R00_20011206.50.5",3,2002
"2225",2225,2225,-121.898647,36.62185,"2004-04-19","2004-07-13","doi:10.6085/AA/HMS001_020ADCP019R00_20040419.50.5",3,2004
"2226",2226,2226,-121.898647,36.62185,"2003-02-09","2003-05-05","doi:10.6085/AA/HMS001_020ADCP019R00_20030209.50.5",1,2003
"2227",2227,2227,-121.898647,36.62185,"2001-03-13","2001-05-04","doi:10.6085/AA/HMS001_020ADCP019R00_20010313.50.5",1,2001
"2228",2228,2228,-120.352284,34.059275,"2008-04-03","2008-07-02","doi:10.6085/AA/CUYXXX_015ADCP015R00_20080403.50.8",1,2008
"2229",2229,2229,-119.85566,33.96617,"2008-04-10","2008-07-10","doi:10.6085/AA/MORXXX_015ADCP015R00_20080410.50.4",1,2008
"2230",2230,2230,-119.69602,34.0313,"2007-09-07","2007-11-28","doi:10.6085/AA/PELXXX_015ADCP015R00_20070907.50.10",3,2007
"2231",2231,2231,-119.85566,33.96617,"2008-01-15","2008-04-10","doi:10.6085/AA/MORXXX_015ADCP015R00_20080115.50.5",3,2008
"2232",2232,2232,-119.85566,33.96617,"2007-11-01","2008-01-15","doi:10.6085/AA/MORXXX_015ADCP015R00_20071101.50.5",3,2007
"2233",2233,2233,-120.3325,34.01501,"2008-05-28","2008-07-25","doi:10.6085/AA/SMSXXX_015ADCP015R00_20080528.50.1",2,2008
"2234",2234,2234,-120.3325,34.01501,"2009-05-29","2009-08-20","doi:10.6085/AA/SMSXXX_015ADCP015R00_20090529.50.1",2,2009
"2235",2235,2235,-120.351,34.058,"2009-04-23","2009-08-13","doi:10.6085/AA/CUYXXX_015ADCP015R00_20090423.50.1",2,2009
"2236",2236,2236,-120.351,34.058,"2008-10-17","2009-01-15","doi:10.6085/AA/CUYXXX_015ADCP015R00_20081017.50.1",3,2008
"2237",2237,2237,-120.08,34.02,"2009-04-23","2009-08-18","doi:10.6085/AA/CTNXXX_015ADCP015R00_20090423.50.1",2,2009
"2238",2238,2238,-120.12842,33.89511,"2008-08-28","2008-11-20","doi:10.6085/AA/SRSXXX_015ADCP015R00_20080828.50.1",3,2008
"2239",2239,2239,-120.12842,33.89511,"2008-05-29","2008-08-28","doi:10.6085/AA/SRSXXX_015ADCP015R00_20080529.50.1",2,2008
"2240",2240,2240,-120.08,34.02,"2009-01-15","2009-04-23","doi:10.6085/AA/CTNXXX_015ADCP015R00_20090115.50.1",1,2009
"2241",2241,2241,-120.12842,33.89511,"2009-05-29","2009-08-20","doi:10.6085/AA/SRSXXX_015ADCP015R00_20090529.50.1",2,2009
"2242",2242,2242,-120.3325,34.01501,"2008-12-05","2009-03-03","doi:10.6085/AA/SMSXXX_015ADCP015R00_20081205.50.1",3,2009
"2243",2243,2243,-120.3325,34.01501,"2008-08-28","2008-12-05","doi:10.6085/AA/SMSXXX_015ADCP015R00_20080828.50.1",3,2008
"2244",2244,2244,-120.12842,33.89511,"2008-12-05","2009-03-03","doi:10.6085/AA/SRSXXX_015ADCP015R00_20081205.50.1",3,2009
"2245",2245,2245,-122.15845,36.972121,"2007-09-20","2007-12-12","doi:10.6085/AA/SHB001_021ADCP020R00_20070920.50.1",3,2007
"2246",2246,2246,-121.898647,36.62185,"2008-07-15","2008-09-02","doi:10.6085/AA/HMS001_020ADCP019R00_20080715.50.1",2,2008
"2247",2247,2247,-121.898647,36.62185,"2007-02-09","2007-04-28","doi:10.6085/AA/HMS001_020ADCP019R00_20070209.50.1",1,2007
"2248",2248,2248,-122.08045,36.943421,"2008-06-02","2008-08-28","doi:10.6085/AA/TPT001_018ADCP018R00_20080602.50.1",2,2008
"2249",2249,2249,-122.08045,36.943421,"2007-07-01","2007-09-08","doi:10.6085/AA/TPT001_018ADCP018R00_20070701.50.1",2,2007
"2250",2250,2250,-122.08045,36.943421,"2007-09-17","2007-11-30","doi:10.6085/AA/TPT001_018ADCP018R00_20070917.50.1",3,2007
"2251",2251,2251,-122.15845,36.972121,"2007-06-30","2007-09-20","doi:10.6085/AA/SHB001_021ADCP020R00_20070630.50.1",2,2007
"2252",2252,2252,-122.15845,36.972121,"2007-02-14","2007-05-11","doi:10.6085/AA/SHB001_021ADCP020R00_20070214.50.1",1,2007
"2253",2253,2253,-121.9448,36.558,"2007-12-05","2008-01-04","doi:10.6085/AA/SWC001_022ADCP021R00_20071205.50.1",3,2007
"2254",2254,2254,-121.9448,36.558,"2008-02-08","2008-04-26","doi:10.6085/AA/SWC001_022ADCP021R00_20080208.50.1",1,2008
"2255",2255,2255,-121.9448,36.558,"2007-06-06","2007-08-31","doi:10.6085/AA/SWC001_022ADCP021R00_20070606.50.1",2,2007
"2256",2256,2256,-119.85566,33.96617,"2006-11-15","2006-12-26","doi:10.6085/AA/MORXXX_015ADCP015R00_20061115.50.4",3,2006
"2257",2257,2257,-122.08045,36.943421,"2008-03-04","2008-06-02","doi:10.6085/AA/TPT001_018ADCP018R00_20080304.50.3",1,2008
"2258",2258,2258,-119.85566,33.96617,"2007-07-24","2007-11-01","doi:10.6085/AA/MORXXX_015ADCP015R00_20070724.50.5",3,2007
"2259",2259,2259,-119.85566,33.96617,"2007-04-27","2007-07-23","doi:10.6085/AA/MORXXX_015ADCP015R00_20070427.50.6",2,2007
"2260",2260,2260,-121.898647,36.62185,"2006-12-01","2007-02-09","doi:10.6085/AA/HMS001_020ADCP019R00_20061201.50.6",3,2007
"2261",2261,2261,-119.85566,33.96617,"2006-08-31","2006-11-15","doi:10.6085/AA/MORXXX_015ADCP015R00_20060831.50.4",3,2006
"2262",2262,2262,-121.898647,36.62185,"2005-01-04","2005-04-02","doi:10.6085/AA/HMS001_020ADCP019R00_20050104.50.5",3,2005
"2263",2263,2263,-122.15845,36.972121,"2002-01-15","2002-04-11","doi:10.6085/AA/SHB001_021ADCP020R00_20020115.50.5",3,2002
"2264",2264,2264,-119.69602,34.0313,"2003-08-07","2003-11-01","doi:10.6085/AA/PELXXX_015ADCP015R00_20030807.50.8",3,2003
"2265",2265,2265,-119.69602,34.0313,"2002-07-09","2002-10-03","doi:10.6085/AA/PELXXX_015ADCP015R00_20020709.50.8",2,2002
"2266",2266,2266,-120.4871,34.47344,"2003-09-02","2003-11-06","doi:10.6085/AA/JALXXX_015ADCP015R00_20030902.50.5",3,2003
"2267",2267,2267,-120.4871,34.47344,"2001-05-22","2001-07-24","doi:10.6085/AA/JALXXX_015ADCP015R00_20010522.50.5",2,2001
"2268",2268,2268,-120.4871,34.47344,"2001-08-02","2001-10-27","doi:10.6085/AA/JALXXX_015ADCP015R00_20010802.50.6",3,2001
"2269",2269,2269,-120.4871,34.47344,"2004-05-26","2004-07-29","doi:10.6085/AA/JALXXX_015ADCP015R00_20040526.50.5",2,2004
"2270",2270,2270,-120.4871,34.47344,"2002-04-23","2002-07-18","doi:10.6085/AA/JALXXX_015ADCP015R00_20020423.50.5",2,2002
"2271",2271,2271,-120.4871,34.47344,"2002-08-29","2002-11-20","doi:10.6085/AA/JALXXX_015ADCP015R00_20020829.50.5",3,2002
"2272",2272,2272,-119.85566,33.96617,"2005-06-14","2005-08-31","doi:10.6085/AA/MORXXX_015ADCP015R00_20050614.50.5",2,2005
"2273",2273,2273,-119.66934,33.97762,"2004-12-20","2005-02-24","doi:10.6085/AA/VALXXX_015ADCP015R00_20041220.50.13",3,2005
"2274",2274,2274,-120.4871,34.47344,"2000-12-27","2001-02-05","doi:10.6085/AA/JALXXX_015ADCP015R00_20001227.50.5",3,2001
"2275",2275,2275,-120.4871,34.47344,"2003-03-12","2003-05-23","doi:10.6085/AA/JALXXX_015ADCP015R00_20030312.50.5",1,2003
"2276",2276,2276,-119.85566,33.96617,"2004-12-01","2005-02-24","doi:10.6085/AA/MORXXX_015ADCP015R00_20041201.50.6",3,2005
"2277",2277,2277,-120.4871,34.47344,"2001-02-15","2001-05-11","doi:10.6085/AA/JALXXX_015ADCP015R00_20010215.50.5",1,2001
"2278",2278,2278,-120.28998,34.46085,"1999-08-17","1999-09-06","doi:10.6085/AA/ALEXXX_015ADCP015R00_19990817.50.5",2,1999
"2279",2279,2279,-119.69602,34.0313,"2002-10-17","2003-01-04","doi:10.6085/AA/PELXXX_015ADCP015R00_20021017.50.8",3,2002
"2280",2280,2280,-119.69602,34.0313,"2003-01-28","2003-04-24","doi:10.6085/AA/PELXXX_015ADCP015R00_20030128.50.7",1,2003
"2281",2281,2281,-119.85566,33.96617,"2005-03-15","2005-06-02","doi:10.6085/AA/MORXXX_015ADCP015R00_20050315.50.5",1,2005
"2282",2282,2282,-119.69602,34.0313,"2003-05-12","2003-07-22","doi:10.6085/AA/PELXXX_015ADCP015R00_20030512.50.8",2,2003
"2283",2283,2283,-120.4871,34.47344,"2002-11-27","2003-03-03","doi:10.6085/AA/JALXXX_015ADCP015R00_20021127.50.5",3,2003
"2284",2284,2284,-120.4871,34.47344,"2002-01-17","2002-04-02","doi:10.6085/AA/JALXXX_015ADCP015R00_20020117.50.5",3,2002
"2285",2285,2285,-120.4871,34.47344,"2004-02-12","2004-05-05","doi:10.6085/AA/JALXXX_015ADCP015R00_20040212.50.5",1,2004
"2286",2286,2286,-120.4871,34.47344,"2003-11-12","2004-02-06","doi:10.6085/AA/JALXXX_015ADCP015R00_20031112.50.5",3,2003
"2287",2287,2287,-120.4871,34.47344,"2003-05-29","2003-08-26","doi:10.6085/AA/JALXXX_015ADCP015R00_20030529.50.5",2,2003
"2288",2288,2288,-122.15845,36.972121,"2000-08-17","2000-09-18","doi:10.6085/AA/SHB001_021ADCP020R00_20000815.50.2",3,2000
"2289",2289,2289,-119.931633,34.42485,"2000-04-11","2000-06-16","doi:10.6085/AA/ELLXXX_015ADCP015R00_20000411.50.1",1,2000
"2290",2290,2290,-122.08045,36.943421,"2003-10-31","2004-01-27","doi:10.6085/AA/TPT001_018ADCP018R00_20031031.50.2",3,2003
"2291",2291,2291,-122.0799,36.9442,"2004-10-14","2005-01-12","doi:10.6085/AA/TPT001_018ADCP018R00_20041014.50.1",3,2004
"2292",2292,2292,-122.15845,36.972121,"2006-11-30","2007-02-14","doi:10.6085/AA/SHB001_021ADCP020R00_20061130.50.5",3,2007
"2293",2293,2293,-120.60886,34.5459,"2001-05-22","2001-07-24","doi:10.6085/AA/ARGXXX_015ADCP015R00_20010522.50.5",2,2001
"2294",2294,2294,-119.55941,34.05559,"2007-01-19","2007-04-10","doi:10.6085/AA/SCPXXX_015ADCP015R00_20070119.50.5",3,2007
"2295",2295,2295,-122.15845,36.972121,"2004-04-29","2004-07-15","doi:10.6085/AA/SHB001_021ADCP020R00_20040429.50.6",2,2004
"2296",2296,2296,-122.15845,36.972121,"2005-06-25","2005-09-21","doi:10.6085/AA/SHB001_021ADCP020R00_20050625.50.5",2,2005
"2297",2297,2297,-122.15845,36.972121,"2003-07-27","2003-10-29","doi:10.6085/AA/SHB001_021ADCP020R00_20030725.50.5",3,2003
"2298",2298,2298,-119.93203,34.42403,"2000-06-16","2000-09-01","doi:10.6085/AA/ELLXXX_015ADCP015R00_20000616.50.5",2,2000
"2299",2299,2299,-119.55941,34.05559,"2007-11-27","2008-03-05","doi:10.6085/AA/SCPXXX_015ADCP015R00_20071127.50.5",3,2008
"2300",2300,2300,-124.126332,44.2536,"2005-08-11","2005-09-06","doi:10.6085/AA/SH15CX_015ADCP014R00_20050811.50.5",2,2005
"2301",2301,2301,-124.090874,44.682,"1999-08-06","1999-10-12","doi:10.6085/AA/YH15CX_015ADCP014R00_19990806.50.5",3,1999
"2302",2302,2302,-120.03137,34.03849,"2005-07-27","2005-10-11","doi:10.6085/AA/BEAXXX_015ADCP015R00_20050727.50.11",3,2005
"2303",2303,2303,-120.63583,34.86919,"2008-02-19","2008-05-16","doi:10.6085/AA/PTSXXX_015ADCP015R00_20080219.50.5",1,2008
"2304",2304,2304,-120.6276,34.72602,"2007-08-02","2007-11-05","doi:10.6085/AA/PURXXX_015ADCP015R00_20070802.50.7",3,2007
"2305",2305,2305,-120.6276,34.72602,"2002-04-23","2002-06-12","doi:10.6085/AA/PURXXX_015ADCP015R00_20020423.50.6",1,2002
"2306",2306,2306,-120.6276,34.72602,"2007-03-05","2007-05-26","doi:10.6085/AA/PURXXX_015ADCP015R00_20070305.50.6",1,2007
"2307",2307,2307,-124.065576,44.8419,"2000-07-06","2000-09-23","doi:10.6085/AA/FC15XX_015ADCP014R00_20000706.50.5",2,2000
"2308",2308,2308,-119.84111,34.06683,"2007-03-12","2007-05-23","doi:10.6085/AA/PROXXX_015ADCP015R00_20070312.50.5",1,2007
"2309",2309,2309,-119.84111,34.06683,"2005-09-12","2005-12-05","doi:10.6085/AA/PROXXX_015ADCP015R00_20050912.50.5",3,2005
"2310",2310,2310,-119.69602,34.0313,"2003-12-02","2004-02-24","doi:10.6085/AA/PELXXX_015ADCP015R00_20031202.50.8",3,2004
"2311",2311,2311,-120.63583,34.86919,"2002-08-29","2002-11-20","doi:10.6085/AA/PTSXXX_015ADCP015R00_20020829.50.5",3,2002
"2312",2312,2312,-120.28998,34.46085,"2002-04-23","2002-07-18","doi:10.6085/AA/ALEXXX_015ADCP015R00_20020423.50.6",2,2002
"2313",2313,2313,-119.55941,34.05559,"2006-10-31","2007-01-19","doi:10.6085/AA/SCPXXX_015ADCP015R00_20061031.50.5",3,2006
"2314",2314,2314,-119.55941,34.05559,"2006-02-17","2006-05-04","doi:10.6085/AA/SCPXXX_015ADCP015R00_20060217.50.5",1,2006
"2315",2315,2315,-119.55941,34.05559,"2005-08-31","2005-11-14","doi:10.6085/AA/SCPXXX_015ADCP015R00_20050831.50.5",3,2005
"2316",2316,2316,-120.28998,34.46085,"2000-01-06","2000-03-02","doi:10.6085/AA/ALEXXX_015ADCP015R00_20000106.50.6",3,2000
"2317",2317,2317,-120.28998,34.46085,"2001-04-18","2001-07-14","doi:10.6085/AA/ALEXXX_015ADCP015R00_20010418.50.6",1,2001
"2318",2318,2318,-120.28998,34.46085,"2001-08-02","2001-10-27","doi:10.6085/AA/ALEXXX_015ADCP015R00_20010802.50.5",3,2001
"2319",2319,2319,-120.63583,34.86919,"2001-08-02","2001-10-27","doi:10.6085/AA/PTSXXX_015ADCP015R00_20010802.50.6",3,2001
"2320",2320,2320,-120.31121,34.04017,"2005-03-02","2005-05-25","doi:10.6085/AA/BAYXXX_015ADCP015R00_20050302.50.11",1,2005
"2321",2321,2321,-120.63583,34.86919,"2002-06-12","2002-07-23","doi:10.6085/AA/PTSXXX_015ADCP015R00_20020612.50.6",2,2002
"2322",2322,2322,-120.63583,34.86919,"2002-01-17","2002-04-02","doi:10.6085/AA/PTSXXX_015ADCP015R00_20020117.50.6",3,2002
"2323",2323,2323,-120.63583,34.86919,"2002-11-27","2003-02-21","doi:10.6085/AA/PTSXXX_015ADCP015R00_20021127.50.5",3,2003
"2324",2324,2324,-120.63583,34.86919,"2001-05-22","2001-07-24","doi:10.6085/AA/PTSXXX_015ADCP015R00_20010522.50.5",2,2001
"2325",2325,2325,-119.69602,34.0313,"2004-12-20","2005-02-24","doi:10.6085/AA/PELXXX_015ADCP015R00_20041220.50.12",3,2005
"2326",2326,2326,-120.60886,34.5459,"2005-07-27","2005-10-28","doi:10.6085/AA/ARGXXX_015ADCP015R00_20050727.50.5",3,2005
"2327",2327,2327,-119.93203,34.42403,"2000-02-08","2000-04-11","doi:10.6085/AA/ELLXXX_015ADCP015R00_20000208.50.5",1,2000
"2328",2328,2328,-119.66934,33.97762,"2007-04-27","2007-07-24","doi:10.6085/AA/VALXXX_015ADCP015R00_20070427.50.10",2,2007
"2329",2329,2329,-119.69602,34.0313,"2005-06-02","2005-08-25","doi:10.6085/AA/PELXXX_015ADCP015R00_20050602.50.13",2,2005
"2330",2330,2330,-120.6276,34.72602,"2008-02-19","2008-05-13","doi:10.6085/AA/PURXXX_015ADCP015R00_20080219.50.5",1,2008
"2331",2331,2331,-119.66934,33.97762,"2007-02-08","2007-04-27","doi:10.6085/AA/VALXXX_015ADCP015R00_20070208.50.10",1,2007
"2332",2332,2332,-119.69602,34.0313,"2007-06-08","2007-09-07","doi:10.6085/AA/PELXXX_015ADCP015R00_20070608.50.10",2,2007
"2333",2333,2333,-120.28998,34.46085,"2003-09-10","2003-11-06","doi:10.6085/AA/ALEXXX_015ADCP015R00_20030910.50.5",3,2003
"2334",2334,2334,-120.63583,34.86919,"2000-08-15","2000-11-09","doi:10.6085/AA/PTSXXX_015ADCP015R00_20000815.50.5",3,2000
"2335",2335,2335,-120.28998,34.46085,"2004-08-19","2004-11-04","doi:10.6085/AA/ALEXXX_015ADCP015R00_20040818.50.5",3,2004
"2336",2336,2336,-120.28998,34.46085,"1999-11-08","1900-01-06","doi:10.6085/AA/ALEXXX_015ADCP015R00_19991108.50.6",3,1949
"2337",2337,2337,-120.28998,34.46085,"2001-02-15","2001-04-11","doi:10.6085/AA/ALEXXX_015ADCP015R00_20010215.50.5",1,2001
"2338",2338,2338,-122.15845,36.972121,"2001-10-26","2002-01-15","doi:10.6085/AA/SHB001_021ADCP020R00_20011026.50.6",3,2001
"2339",2339,2339,-124.126832,44.2521,"2001-07-07","2001-09-21","doi:10.6085/AA/SH15CX_015ADCP014R00_20010707.50.6",2,2001
